,id,status,visit_datetime,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,bw_filled
18,3B00185CB8,Arrive,2024-12-11 08:09:27.244589,2024-12-11 08:09:28.231,10-2024-12-11,0.09233686466967073,0.3202897396148089,0.2909989713360495,0.02913296439506806,0.994,0.2902307006303385,-0.12857011396544824,0.993,0.681,0.04124670695662748,0.88,bluti,F,6,0
19,3B00185CB8,Depart,2024-12-11 08:09:30.255995,2024-12-11 08:09:28.231,10-2024-12-11,0.09233686466967073,0.3202897396148089,0.2909989713360495,0.02913296439506806,0.994,0.2902307006303385,-0.12857011396544824,0.993,0.681,0.04124670695662748,0.88,bluti,F,6,0
20,3B00190DF0,Arrive,2024-12-11 08:09:42.906866,2024-12-11 08:09:44.231,11-2024-12-11,0.18583776276548244,0.9742445346964408,0.71136511346336,0.049940510260217716,3.255,0.7033373381569318,-0.6728807610277034,3.253,1.609,0.062481894684575615,3.216,greti,M,6,1
21,3B00190DF0,Arrive,2024-12-11 08:11:07.399683,2024-12-11 08:11:08.230,12-2024-12-11,0.18583776276548247,1.0176735027759938,0.7669082158146522,0.05678787233830197,1.346,0.7611372809966191,-0.6658155968430045,1.344,0.73,0.04208614078325852,0.622,greti,M,6,1
22,3B00190DF0,Depart,2024-12-11 08:11:10.813362,2024-12-11 08:11:08.230,12-2024-12-11,0.18583776276548247,1.0176735027759938,0.7669082158146522,0.05678787233830197,1.346,0.7611372809966191,-0.6658155968430045,1.344,0.73,0.04208614078325852,0.622,greti,M,6,1
23,01103FA4B2,Arrive,2024-12-11 08:11:33.816074,2024-12-11 08:11:35.231,13-2024-12-11,0.09282524200208045,0.45363556007636235,0.32475923733902706,0.021856956828120246,1.863,0.32383489222409806,-0.313868645316963,1.862,1.133,0.04926044590128666,1.864,bluti,M,6,0
24,01103FA4B2,Depart,2024-12-11 08:11:38.439801,2024-12-11 08:11:35.231,13-2024-12-11,0.09282524200208045,0.45363556007636235,0.32475923733902706,0.021856956828120246,1.863,0.32383489222409806,-0.313868645316963,1.862,1.133,0.04926044590128666,1.864,bluti,M,6,0
25,01103F9A64,Arrive,2024-12-11 08:12:20.479142,2024-12-11 08:12:22.231,14-2024-12-11,0.16825027696071773,0.9340836249104423,0.6858501888664632,0.04570811906278089,1.122,0.6730068192165647,-0.6347491399162737,1.118,0.071,0.0708293865681325,1.044,greti,M ,5,0
26,01103F9A64,Depart,2024-12-11 08:12:24.693718,2024-12-11 08:12:22.231,14-2024-12-11,0.16825027696071773,0.9340836249104423,0.6858501888664632,0.04570811906278089,1.122,0.6730068192165647,-0.6347491399162737,1.118,0.071,0.0708293865681325,1.044,greti,M ,5,0
27,3B00185CB8,Arrive,2024-12-11 08:12:41.581030,2024-12-11 08:12:43.231,15-2024-12-11,0.09539706484498058,0.2715859346925746,0.22039969280300814,0.005403541104473037,0.382,0.21981694959139875,-0.15922184162086014,0.381,0.407,0.02499173897522467,0.07,bluti,F,6,1
28,3B00185CB8,Depart,2024-12-11 08:12:44.194216,2024-12-11 08:12:43.231,15-2024-12-11,0.09539706484498058,0.2715859346925746,0.22039969280300814,0.005403541104473037,0.382,0.21981694959139875,-0.15922184162086014,0.381,0.407,0.02499173897522467,0.07,bluti,F,6,1
29,01103F9A64,Arrive,2024-12-11 08:13:48.168361,2024-12-11 08:13:49.229,16-2024-12-11,0.17322992923327343,1.0867230529966805,0.7979321538910393,0.055754978141543836,2.299,0.7751140282953102,-0.7556619650603896,2.296,2.21,0.05112592758762316,2.12,greti,M ,5,0
30,01103FA4B2,Arrive,2024-12-11 08:13:57.875911,2024-12-11 08:13:59.229,17-2024-12-11,0.0968827646702097,0.4888978402289415,0.3942199921431168,0.032318335600213424,1.119,0.39094960797140804,-0.2931788542328007,1.117,0.688,0.03292890220055345,1.084,bluti,M,6,0
31,01103FA4B2,Depart,2024-12-11 08:14:01.290498,2024-12-11 08:13:59.229,17-2024-12-11,0.0968827646702097,0.4888978402289415,0.3942199921431168,0.032318335600213424,1.119,0.39094960797140804,-0.2931788542328007,1.117,0.688,0.03292890220055345,1.084,bluti,M,6,0
32,01103F9A64,Arrive,2024-12-11 08:14:44.291701,2024-12-11 08:14:44.229,18-2024-12-11,0.16697350147137127,0.9990068890082286,0.765053794645406,0.0953289938728171,1.819,0.7576655009870233,-0.6327904987232652,1.817,1.113,0.07113121987427795,1.192,greti,M ,5,0
33,01103F9A64,Depart,2024-12-11 08:14:46.903780,2024-12-11 08:14:44.229,18-2024-12-11,0.16697350147137127,0.9990068890082286,0.765053794645406,0.0953289938728171,1.819,0.7576655009870233,-0.6327904987232652,1.817,1.113,0.07113121987427795,1.192,greti,M ,5,0
34,3B00185CB8,Arrive,2024-12-11 08:15:51.802402,2024-12-11 08:15:53.228,19-2024-12-11,0.09539706484498056,0.1499045289168998,0.1488415559524863,0.01694682688596664,0.095,0.1488415559524863,0.012134462359376895,0.095,0.404,0.008498713334699355,0.143,bluti,F,6,1
35,3B00185CB8,Depart,2024-12-11 08:15:56.020296,2024-12-11 08:15:53.228,19-2024-12-11,0.09539706484498059,0.1499045289168998,0.1488415559524863,0.01694682688596664,0.095,0.1488415559524863,0.012134462359376895,0.095,0.404,0.008498713334699355,0.143,bluti,F,6,1
36,3B00192E1E,Arrive,2024-12-11 08:15:58.678122,2024-12-11 08:16:00.230,20-2024-12-11,0.10058581928231286,0.46799245804641415,0.3376561629058124,0.0127506459576906,0.331,0.33678341485342433,-0.3223150431103112,0.33,0.365,0.049063387782696706,0.326,bluti,M,6,1
37,3B00192E1E,Depart,2024-12-11 08:16:01.701102,2024-12-11 08:16:00.230,20-2024-12-11,0.10058581928231287,0.46799245804641415,0.3376561629058124,0.0127506459576906,0.331,0.33678341485342433,-0.3223150431103112,0.33,0.365,0.049063387782696706,0.326,bluti,M,6,1
