,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,exp_order,prev_scares,bw_filled
65,01101763D0,first visit,2025-01-21 12:51:06.390421,control,nah,0.0,2025-01-21,2025-01-21 12:51:08.424,184-2025-01-21,0.15525916322636196,0.0450539308956593,0.03873042030861156,0.021061839132458317,0.631,-0.03982302334031429,-0.017482513806209972,0.158,0.729,0.02412539453452926,0.827,greti,M,6,6,,1
66,3B00199DE5,first visit,2025-01-21 12:58:37.987986,control,nah,0.0,2025-01-21,2025-01-21 12:58:39.428,196-2025-01-21,0.1332274507971411,0.485134136240362,0.40389426267669365,0.025595404758592042,0.633,0.3867075948832763,-0.29206200390205955,0.626,0.15,0.03261174215342171,0.359,bluti,M,5,6,,1
67,3B004C0894,first visit,2025-01-24 08:11:03.990593,control,nah,0.0,2025-01-24,2025-01-24 08:11:05.782,7-2025-01-24,,0.4936784153508111,0.3462042528433548,0.019012106486815915,0.597,0.3378134063730895,-0.32779946919450487,0.593,0.549,0.16184389796600288,0.587,bluti,F,5,7,,0
68,3B00192E1E,first visit,2025-01-24 08:29:22.358626,control,nah,0.0,2025-01-24,2025-01-24 08:29:23.434,19-2025-01-24,0.09188919325350463,0.47941315824250497,0.3461873787474344,0.03331594927961139,1.07,0.3461873787474344,-0.3298433950261747,1.07,0.686,0.04410723709885936,1.064,bluti,M,6,7,,1
69,3B0018D520,first visit,2025-01-24 08:33:40.615819,control,nah,0.0,2025-01-24,2025-01-24 08:33:42.440,23-2025-01-24,,0.5309949806884622,0.42595141641630285,0.014371022365171852,0.11,0.41561255555120713,-0.3125676154266618,0.106,0.137,0.0024946735627220567,0.135,bluti,F,6,7,,0
70,3B004D0071,first visit,2025-01-24 09:13:02.727885,control,nah,0.0,2025-01-24,2025-01-24 09:13:04.414,44-2025-01-24,,0.5479141586434569,0.45896514258295423,0.01840257779745299,1.589,0.45896514258295423,-0.23347480217296443,1.589,0.312,0.019770362932778215,1.385,bluti,F,5,7,,0
71,3B00182DFC,first visit,2025-01-24 09:23:28.347415,control,nah,0.0,2025-01-24,2025-01-24 09:23:29.422,48-2025-01-24,0.087753712300349,0.3825625404198138,0.18895217632575348,0.027796360412022623,2.368,0.12994772897956117,-0.35645007526390526,2.311,2.076,0.11536291060930695,3.312,bluti,F,6,7,,0
72,011016B2E1,first visit,2025-01-24 09:28:52.363269,control,nah,0.0,2025-01-24,2025-01-24 09:28:53.426,51-2025-01-24,0.09640342470470295,0.5693752003698893,0.5151788354559395,0.04007242097195083,1.242,0.5146648365243411,-0.18746776775476418,1.241,1.033,0.07846655099505562,1.887,bluti,F,6,7,,1
73,3B004873F2,first visit,2025-01-24 10:19:07.416072,control,nah,0.0,2025-01-24,2025-01-24 10:19:08.414,76-2025-01-24,,0.5461171218276987,0.33393774763678197,0.03769530013988592,1.052,0.33224986134320256,-0.4220356370790685,1.054,0.599,0.04521839355280808,0.424,bluti,F,5,7,,0
74,3B001857EE,first visit,2025-01-24 10:38:23.772530,control,nah,0.0,2025-01-24,2025-01-24 10:38:23.428,104-2025-01-24,0.11176388624743538,0.4741073152052816,0.31601942772254665,0.03237583999132919,3.857,0.312555939141359,-0.3519313442146115,3.855,1.78,0.03953040932489368,3.645,bluti,M,6,7,,1
