,id,status,visit_datetime,day,datetime,t12,t23,t34,t45,v1,v2,v3,v4,avg.v,acc1,acc2,acc3,avg.acc,species,sex,age
2376,3B00190DF0,Depart,2025-01-02 08:48:14.981531,2025-01-02,2025-01-02 08:48:13.470,0.1480000019073486,0.0580000877380371,0.0689997673034668,0.0740001201629638,0.9121621504066808,2.3275826859045505,1.9565283373530613,1.824321361947812,1.54727803843663,13.741940966476411,-5.843382237408502,-1.8490500621727377,-2.00829406684449,greti,M,6
2377,3B004C0894,Arrive,2025-01-02 08:49:10.018428,2025-01-02,2025-01-02 08:49:13.242,0.8309998512268066,0.0680000782012939,0.0690000057220459,17.2260000705719,0.1624549027303666,1.985291834523672,1.95652157687962,0.0078369905635045,0.0296801143140688,4.055254894075252,-0.4200035039416624,-0.2253465831419283,-0.009887618234259,bluti,F,5
2378,3B004C0894,Depart,2025-01-02 08:49:14.032539,2025-01-02,2025-01-02 08:49:13.242,0.8309998512268066,0.0680000782012939,0.0690000057220459,17.2260000705719,0.1624549027303666,1.985291834523672,1.95652157687962,0.0078369905635045,0.0296801143140688,4.055254894075252,-0.4200035039416624,-0.2253465831419283,-0.009887618234259,bluti,F,5
2379,3B0018C6F9,Arrive,2025-01-02 08:51:16.000903,2025-01-02,2025-01-02 08:51:16.086,0.1430001258850097,0.0739998817443847,0.0740001201629638,1.8659999370574951,0.9440551129903,1.82432723968838,1.824321361947812,0.0723472693213924,0.2503476976193734,8.113106873262982,-7.94289255684788e-05,-1.8061588051049504,-0.7467894644301578,bluti,M,6
2380,3B0018C6F9,Depart,2025-01-02 08:51:18.410603,2025-01-02,2025-01-02 08:51:16.086,0.1430001258850097,0.0739998817443847,0.0740001201629638,1.8659999370574951,0.9440551129903,1.82432723968838,1.824321361947812,0.0723472693213924,0.2503476976193734,8.113106873262982,-7.94289255684788e-05,-1.8061588051049504,-0.7467894644301578,bluti,M,6
2381,3B0018C6F9,Arrive,2025-01-02 08:51:41.736003,2025-01-02,2025-01-02 08:51:41.751,1.3570001125335691,0.0690000057220459,0.0729999542236328,0.0739998817443847,0.0994841479769298,1.95652157687962,1.8493162281503932,1.82432723968838,0.3432930805560776,2.6045403575062114,-1.5099349150554262,-0.3399866169571803,1.708310734783636,bluti,M,6
2382,3B0018C6F9,Depart,2025-01-02 08:51:44.749007,2025-01-02,2025-01-02 08:51:41.751,1.3570001125335691,0.0690000057220459,0.0729999542236328,0.0739998817443847,0.0994841479769298,1.95652157687962,1.8493162281503932,1.82432723968838,0.3432930805560776,2.6045403575062114,-1.5099349150554262,-0.3399866169571803,1.708310734783636,bluti,M,6
2383,3B0018C6F9,Arrive,2025-01-02 08:53:39.638466,2025-01-02,2025-01-02 08:53:40.554,0.1480000019073486,0.0760002136230468,0.0739998817443847,1.9539999961853027,0.9121621504066808,1.776310796566782,1.82432723968838,0.0690890482413274,0.2397868461765104,7.715605488270982,0.6402188345811326,-1.7310042377703816,-0.6904130988854249,bluti,M,6
2384,3B0018C6F9,Depart,2025-01-02 08:53:42.448844,2025-01-02,2025-01-02 08:53:40.554,0.1480000019073486,0.0760002136230468,0.0739998817443847,1.9539999961853027,0.9121621504066808,1.776310796566782,1.82432723968838,0.0690890482413274,0.2397868461765104,7.715605488270982,0.6402188345811326,-1.7310042377703816,-0.6904130988854249,bluti,M,6
2385,3B004AB6A7,Arrive,2025-01-02 08:56:03.579383,2025-01-02,2025-01-02 08:56:06.248,0.1470000743865966,0.0740001201629638,0.0749998092651367,0.0740001201629638,0.918366882216416,1.824321361947812,1.8000045776483604,1.824321361947812,1.4594589704315957,8.198675857076957,-0.3263999438494475,0.3263999438494475,-1.7146643325234885,bluti,M,5
2386,3B004AB6A7,Depart,2025-01-02 08:56:08.605308,2025-01-02,2025-01-02 08:56:06.248,0.1470000743865966,0.0740001201629638,0.0749998092651367,0.0740001201629638,0.918366882216416,1.824321361947812,1.8000045776483604,1.824321361947812,1.4594589704315957,8.198675857076957,-0.3263999438494475,0.3263999438494475,-1.7146643325234885,bluti,M,5
2387,3B004CD4DE,Arrive,2025-01-02 08:58:08.521888,2025-01-02,2025-01-02 08:58:09.311,0.2989997863769531,0.1420001983642578,0.0739998817443847,0.0740001201629638,0.4515053393041681,0.95070289728539,1.82432723968838,1.824321361947812,0.916808170187962,2.2639345816493064,8.089111281473405,-7.94289255684788e-05,0.7025690591859599,bluti,M,5
2388,3B004CD4DE,Depart,2025-01-02 08:58:11.534018,2025-01-02,2025-01-02 08:58:09.311,0.2989997863769531,0.1420001983642578,0.0739998817443847,0.0740001201629638,0.4515053393041681,0.95070289728539,1.82432723968838,1.824321361947812,0.916808170187962,2.2639345816493064,8.089111281473405,-7.94289255684788e-05,0.7025690591859599,bluti,M,5
2389,3B0018A99B,Arrive,2025-01-02 08:58:17.859494,2025-01-02,2025-01-02 08:58:19.831,0.1469998359680175,0.0740001201629638,0.0739998817443847,0.0750000476837158,0.9183683717128204,1.824321361947812,1.82432723968838,1.799998855591548,1.4594599108700863,8.198671222342279,7.94289255684788e-05,-0.3265556459014513,-1.7458257437326592,bluti,M,5
2390,3B0018A99B,Depart,2025-01-02 08:58:21.074929,2025-01-02,2025-01-02 08:58:19.831,0.1469998359680175,0.0740001201629638,0.0739998817443847,0.0750000476837158,0.9183683717128204,1.824321361947812,1.82432723968838,1.799998855591548,1.4594599108700863,8.198671222342279,7.94289255684788e-05,-0.3265556459014513,-1.7458257437326592,bluti,M,5
2391,3B004C0894,Arrive,2025-01-02 08:58:46.242987,2025-01-02,2025-01-02 08:58:47.372,0.1480000019073486,0.0740001201629638,0.0739998817443847,0.0629999637603759,0.9121621504066808,1.824321361947812,1.82432723968838,2.142858375498125,1.5041784088380914,8.217646035818213,7.94289255684788e-05,4.650094817788331,-1.455414623760138,bluti,F,5
2392,3B004C0894,Depart,2025-01-02 08:58:48.854594,2025-01-02,2025-01-02 08:58:47.372,0.1480000019073486,0.0740001201629638,0.0739998817443847,0.0629999637603759,0.9121621504066808,1.824321361947812,1.82432723968838,2.142858375498125,1.5041784088380914,8.217646035818213,7.94289255684788e-05,4.650094817788331,-1.455414623760138,bluti,F,5
2393,3B004CD4DE,Arrive,2025-01-02 08:59:09.576000,2025-01-02,2025-01-02 08:59:09.739,0.1419999599456787,0.1329998970031738,0.0740001201629638,0.0729999542236328,0.950704493519882,1.0150383800430949,1.824321361947812,1.8493162281503932,1.279621061290534,0.4678830544641208,7.8191585970274495,0.3400660347537917,-1.173591788884153,bluti,M,5
2394,3B004CD4DE,Depart,2025-01-02 08:59:12.186085,2025-01-02,2025-01-02 08:59:09.739,0.1419999599456787,0.1329998970031738,0.0740001201629638,0.0729999542236328,0.950704493519882,1.0150383800430949,1.824321361947812,1.8493162281503932,1.279621061290534,0.4678830544641208,7.8191585970274495,0.3400660347537917,-1.173591788884153,bluti,M,5
